1,84,KISSIN' MY LIPS,Snow Man
2,2,夜に駆ける,YOASOBI
3,3,Dynamite,BTS
4,5,Make you happy,NiziU
5,6,香水,瑛人
6,7,裸の心,あいみょん
7,4,アカシア,BUMP OF CHICKEN
8,11,紅蓮華,LiSA
9,9,感電,米津玄師
10,17,白日,King Gnu
11,10,猫,DISH//
12,34,Lovesick Girls,BLACKPINK
13,13,Pretender,Official髭男dism
14,15,I LOVE…,Official髭男dism
15,18,猫 〜THE FIRST TAKE ver.〜,DISH//
16,20,群青,YOASOBI
17,21,Lemon,米津玄師
18,-,FIRE SCREAM,水樹奈々
19,27,"Stand by me, Stand by you.",平井大
20,28,キンモクセイ,オレンジスパイニクラブ
